"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"129","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","0","0","13101554.99","Collected Unearned Revenue Roll"
"130","Administration for Children's Services","Federal Grants and Contracts-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2023","2023","0","0","13101554.99","Collected Unearned Revenue Roll"
"131","Administration for Children's Services","State Grants and Contracts-Categorical","FOSTER CARE BLOCK GRANT","General Fund","STATE","SOCIAL SERVICES","2023","2023","189239820","231454031","13100746","Billed Revenue"
"132","Administration for Children's Services","State Grants and Contracts-Categorical","FOSTER CARE BLOCK GRANT","General Fund","STATE","SOCIAL SERVICES","2023","2023","189239820","231454031","12929002","Collected Revenue"
"133","Administration for Children's Services","State Grants and Contracts-Categorical","FOSTER CARE BLOCK GRANT","General Fund","STATE","SOCIAL SERVICES","2023","2023","189239820","231454031","12749039","Collected Unearned Revenue Roll"
"134","Administration for Children's Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2023","2023","0","0","12749039","Collected Unearned Revenue Roll"
"135","Administration for Children's Services","Federal Grants and Contracts-Categorical","CHILD CARE & DEVEL.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","361067169","422611472","12574528","Billed Revenue"
"136","Administration for Children's Services","Federal Grants and Contracts-Categorical","SOC SERV BLK GRANT TITLEXX CHILD WELFARE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","134546060","134546060","12174086","Billed Revenue"
"137","Administration for Children's Services","Federal Grants and Contracts-Categorical","TANF-EAF SET ASIDE FOR CHILD WELFARE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","84256731","84256731","12129850","Collected Revenue"
"138","Administration for Children's Services","Federal Grants and Contracts-Categorical","TANF-EAF SET ASIDE FOR CHILD WELFARE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","84256731","84256731","12129850","Billed Revenue"
"139","Administration for Children's Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2023","2023","0","0","11999039.88","Collected Unearned Revenue Roll"
"140","Administration for Children's Services","Federal Grants and Contracts-Categorical","CHILD CARE & DEVEL.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","361067169","372567169","11939219","Collected Unearned Revenue Roll"
"141","Administration for Children's Services","Federal Grants and Contracts-Categorical","SOC SERV BLK GRANT TITLEXX CHILD WELFARE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","134546060","134546060","11881675","Billed Revenue"
"142","Administration for Children's Services","Federal Grants and Contracts-Categorical","CHILD CARE & DEVEL.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","125000000","140700305","11651842","Collected Revenue"
"143","Administration for Children's Services","Federal Grants and Contracts-Categorical","CHILD CARE & DEVEL.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","125000000","125000000","11651842","Billed Revenue"
"144","Administration for Children's Services","Federal Grants and Contracts-Categorical","PROMOTING SAFE AND STABLE FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","22071703","22071703","11306661","Billed Revenue"
"145","Administration for Children's Services","Federal Grants and Contracts-Categorical","PROMOTING SAFE AND STABLE FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","22071703","22071703","11306661","Unbilled Revenue"
"146","Administration for Children's Services","Federal Grants and Contracts-Categorical","SOC SERV BLK GRANT TITLEXX CHILD WELFARE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","134546060","134546060","11288444","Billed Revenue"
"147","Administration for Children's Services","Federal Grants and Contracts-Categorical","PROMOTING SAFE AND STABLE FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","22071703","22071703","11264544","Collected Revenue"
"148","Administration for Children's Services","State Grants and Contracts-Categorical","FOSTER CARE BLOCK GRANT","General Fund","STATE","SOCIAL SERVICES","2023","2023","189239820","231454031","11210381","Collected Revenue"
"149","Administration for Children's Services","Federal Grants and Contracts-Categorical","SOC SERV BLK GRANT TITLEXX CHILD WELFARE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","134546060","134546060","11164445","Collected Revenue"
"150","Administration for Children's Services","Federal Grants and Contracts-Categorical","SOC SERV BLK GRANT TITLEXX CHILD WELFARE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","134546060","134546060","11164445","Billed Revenue"
"151","Administration for Children's Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2023","2023","0","0","10952232","Collected Unearned Revenue Roll"
"152","Administration for Children's Services","Federal Grants and Contracts-Categorical","CHILD CARE & DEVEL.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","361067169","372567169","10737183","Billed Revenue"
"153","Administration for Children's Services","Federal Grants and Contracts-Categorical","CHILD CARE & DEVEL.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","361067169","372567169","10719533","Collected Revenue"
"154","Administration for Children's Services","Federal Grants and Contracts-Categorical","CHILD CARE & DEVEL.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","361067169","361067169","10719533","Billed Revenue"
"155","Administration for Children's Services","Federal Grants and Contracts-Categorical","TITLE IV-E -  FOSTER CARE ADMINISTRATION","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","63063856","59530743","10651267","Billed Revenue"
"156","Administration for Children's Services","Federal Grants and Contracts-Categorical","SOC SERV BLK GRANT TITLEXX CHILD WELFARE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","134546060","134546060","10570550","Billed Revenue"
"157","Administration for Children's Services","Federal Grants and Contracts-Categorical","CHILD CARE & DEVEL.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","361067169","422611472","10566921","Collected Revenue"
"158","Administration for Children's Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2023","2023","0","0","10093046.01","Collected Unearned Revenue Roll"
"159","Administration for Children's Services","Federal Grants and Contracts-Categorical","SOC SERV BLOCK GRANT TITLE XX OTHER","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","23049928","23049928","10000410","Unbilled Revenue"
"160","Administration for Children's Services","Federal Grants and Contracts-Categorical","SOC SERV BLK GRANT TITLEXX CHILD WELFARE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","134546060","134546060","9997719","Billed Revenue"
"161","Administration for Children's Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2023","2023","0","0","9991104","Collected Unearned Revenue Roll"
"162","Administration for Children's Services","State Grants and Contracts-Categorical","FOSTER CARE BLOCK GRANT","General Fund","STATE","SOCIAL SERVICES","2023","2023","189239820","231454031","9840255","Collected Revenue"
"163","Administration for Children's Services","State Grants and Contracts-Categorical","FOSTER CARE BLOCK GRANT","General Fund","STATE","SOCIAL SERVICES","2023","2023","189239820","231454031","9840255","Billed Revenue"
"164","Administration for Children's Services","Federal Grants and Contracts-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2023","2023","0","0","9513356","Collected Unearned Revenue Roll"
"165","Administration for Children's Services","Federal Grants and Contracts-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2023","2023","0","0","9503505","Collected Unearned Revenue Roll"
"166","Administration for Children's Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2023","2023","0","0","9294175","Collected Unearned Revenue Roll"
"167","Administration for Children's Services","Federal Grants and Contracts-Categorical","CHILD CARE & DEVEL.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","361067169","422611472","9099200","Collected Revenue"
"168","Administration for Children's Services","Federal Grants and Contracts-Categorical","ADOPTION ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","102360044","102360044","9079808","Collected Revenue"
"169","Administration for Children's Services","Federal Grants and Contracts-Categorical","ADOPTION ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","102360044","102360044","9079808","Billed Revenue"
"170","Administration for Children's Services","Federal Grants and Contracts-Categorical","CHILD CARE & DEVEL.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","125000000","140700305","9054494","Collected Revenue"
"171","Administration for Children's Services","Federal Grants and Contracts-Categorical","CHILD CARE & DEVEL.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","125000000","125000000","9054494","Billed Revenue"
"172","Administration for Children's Services","Federal Grants and Contracts-Categorical","ADOPTION ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","102360044","102360044","9017024","Collected Revenue"
"173","Administration for Children's Services","Federal Grants and Contracts-Categorical","ADOPTION ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","102360044","102360044","9017024","Billed Revenue"
"174","Administration for Children's Services","Federal Grants and Contracts-Categorical","ADOPTION ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","102360044","102360044","8984383","Collected Revenue"
"175","Administration for Children's Services","Federal Grants and Contracts-Categorical","ADOPTION ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","102360044","102360044","8984383","Billed Revenue"
"176","Administration for Children's Services","Federal Grants and Contracts-Categorical","ADOPTION ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","102360044","102360044","8979890","Collected Revenue"
"177","Administration for Children's Services","Federal Grants and Contracts-Categorical","ADOPTION ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","102360044","102360044","8979890","Billed Revenue"
"178","Administration for Children's Services","Federal Grants and Contracts-Categorical","ADOPTION ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","102360044","102360044","8944579","Collected Revenue"
"179","Administration for Children's Services","Federal Grants and Contracts-Categorical","ADOPTION ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","102360044","102360044","8944579","Billed Revenue"
"180","Administration for Children's Services","Federal Grants and Contracts-Categorical","ADOPTION ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","102360044","102360044","8882396","Billed Revenue"
"181","Administration for Children's Services","Federal Grants and Contracts-Categorical","ADOPTION ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","102360044","102360044","8880613","Collected Revenue"
"182","Administration for Children's Services","Federal Grants and Contracts-Categorical","ADOPTION ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","102360044","102360044","8880613","Billed Revenue"
"183","Administration for Children's Services","Federal Grants and Contracts-Categorical","SOC SERV BLK GRANT TITLEXX CHILD WELFARE","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","134546060","134546060","8870915","Collected Revenue"
