"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"150","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2011","2011","","","391457.83","Billed Revenue"
"151","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2011","2011","","","378286.39","Collected Unearned Revenue Roll"
"152","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2011","2011","","","367310","Collected Unearned Revenue Roll"
"153","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2011","2011","","","367310","Billed Revenue"
"154","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2011","2011","","","367310","Collected Revenue"
"155","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2011","2011","","","359340","Billed Revenue"
"156","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2011","2011","","","359340","Collected Unearned Revenue Roll"
"157","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2011","2011","","","359340","Collected Revenue"
"158","Department for the Aging","Federal Grants-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","345196.09","Collected Revenue"
"159","Department for the Aging","Federal Grants-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","345196.09","Collected Unearned Revenue Roll"
"160","Department for the Aging","Federal Grants-Categorical","LOW-INCOME HOME ENERGY ASSISTANCE","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","343497.25","Collected Unearned Revenue Roll"
"161","Department for the Aging","Federal Grants-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2011","","","326507.91","Collected Revenue"
"162","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","317078.75","Collected Revenue"
"163","Department for the Aging","Federal Grants-Categorical","LOW-INCOME HOME ENERGY ASSISTANCE","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","301383.26","Billed Revenue"
"164","Department for the Aging","Federal Grants-Categorical","LOW-INCOME HOME ENERGY ASSISTANCE","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","301383.25","Collected Revenue"
"165","Department for the Aging","Federal Grants-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","295967.36","Billed Revenue"
"166","Department for the Aging","Federal Grants-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","295967.36","Collected Unearned Revenue Roll"
"167","Department for the Aging","Federal Grants-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","295967.36","Collected Revenue"
"168","Department for the Aging","State Grants-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2011","2012","","","294771.51","Collected Revenue"
"169","Department for the Aging","State Grants-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2011","2011","","","294771.51","Billed Revenue"
"170","Department for the Aging","Federal Grants-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","284355.75","Collected Unearned Revenue Roll"
"171","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2011","2011","","","279034","Collected Unearned Revenue Roll"
"172","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","276079","Collected Unearned Revenue Roll"
"173","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","276079","Collected Unearned Revenue Roll"
"174","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","276079","Collected Revenue"
"175","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","276079","Collected Unearned Revenue Roll"
"176","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","276079","Collected Revenue"
"177","Department for the Aging","State Grants-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2011","2011","","","259005.87","Collected Revenue"
"178","Department for the Aging","Federal Grants-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","247665.87","Collected Revenue"
"179","Department for the Aging","Federal Grants-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","247665.87","Billed Revenue"
"180","Department for the Aging","Federal Grants-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2012","","","242151.54","Collected Revenue"
"181","Department for the Aging","Federal Grants-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2011","","","242151.54","Billed Revenue"
"182","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2011","","","229049.78","Collected Revenue"
"183","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","229049.78","Collected Unearned Revenue Roll"
"184","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2011","2011","","","228340.65","Billed Revenue"
"185","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2011","2011","","","228340.65","Collected Revenue"
"186","Department for the Aging","Federal Grants-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","223713.5","Collected Revenue"
"187","Department for the Aging","Federal Grants-Categorical","LOW-INCOME HOME ENERGY ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2012","","","219168.88","Collected Revenue"
"188","Department for the Aging","Federal Grants-Categorical","LOW-INCOME HOME ENERGY ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2011","","","219168.88","Billed Revenue"
"189","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","217547.97","Collected Revenue"
"190","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2011","2011","","","214839","Billed Revenue"
"191","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2011","2012","","","214839","Collected Revenue"
"192","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2011","2011","","","207954.02","Collected Revenue"
"193","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2011","2011","","","206867.53","Billed Revenue"
"194","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2011","2011","","","206867.53","Collected Revenue"
"195","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2011","2011","","","205101","Collected Unearned Revenue Roll"
"196","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2011","2012","","","201281.06","Collected Revenue"
"197","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2011","2011","","","201281.06","Billed Revenue"
"198","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2012","","","200311.33","Accounts Left In Old Year"
"199","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","198718","Collected Revenue"
"200","Department for the Aging","Federal Grants-Categorical","LOW-INCOME HOME ENERGY ASSISTANCE","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","196740.66","Collected Unearned Revenue Roll"
"201","Department for the Aging","Federal Grants-Categorical","LOW-INCOME HOME ENERGY ASSISTANCE","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","196740.66","Collected Revenue"
"202","Department for the Aging","Federal Grants-Categorical","LOW-INCOME HOME ENERGY ASSISTANCE","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","196740.66","Billed Revenue"
"203","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2011","2011","","","190573","Collected Unearned Revenue Roll"
"204","Department for the Aging","Federal Grants-Categorical","HEALTH INSURANCE ASSISTANCE PM","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2011","","","188041.49","Billed Revenue"
"205","Department for the Aging","Federal Grants-Categorical","HEALTH INSURANCE ASSISTANCE PM","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2012","","","188041.49","Collected Revenue"
"206","Department for the Aging","Federal Grants-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2012","","","186883.46","Collected Revenue"
"207","Department for the Aging","State Grants-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2011","2012","","","186295.85","Accounts Left In Old Year"
"208","Department for the Aging","Federal Grants-Categorical","HEALTH INSURANCE ASSISTANCE PM","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","185653.17","Collected Unearned Revenue Roll"
"209","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2011","2011","","","185596.94","Billed Revenue"
"210","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2011","2011","","","185596.94","Collected Revenue"
"211","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2011","2011","","","180835.89","Collected Revenue"
"212","Department for the Aging","Federal Grants-Categorical","LOW-INCOME HOME ENERGY ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2012","","","180365.46","Collected Revenue"
"213","Department for the Aging","Federal Grants-Categorical","LOW-INCOME HOME ENERGY ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2012","","","180365.46","Billed Revenue"
"214","Department for the Aging","Federal Grants-Categorical","NUTRITION PROGRAM FOR THE ELDERLY","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2011","","","178374","Unbilled Revenue"
"215","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2011","2011","","","177184","Billed Revenue"
"216","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2011","2011","","","177184","Collected Revenue"
"217","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2011","2011","","","175835","Collected Unearned Revenue Roll"
"218","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2011","2011","","","168565","Collected Unearned Revenue Roll"
"219","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2011","2011","","","165072","Collected Unearned Revenue Roll"
"220","Department for the Aging","State Grants-Categorical","CONGREGATE SERVICES INITIATIVE","General Fund","STATE","AGING","2011","2011","","","163401.25","Billed Revenue"
"221","Department for the Aging","Federal Grants-Categorical","LOW-INCOME HOME ENERGY ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2011","","","161000","Unbilled Revenue"
"222","Department for the Aging","Federal Grants-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","160171.55","Collected Unearned Revenue Roll"
"223","Department for the Aging","Federal Grants-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","158984.7","Collected Revenue"
"224","Department for the Aging","Federal Grants-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","158984.7","Billed Revenue"
"225","Department for the Aging","Federal Grants-Categorical","LOW-INCOME HOME ENERGY ASSISTANCE","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","156335.9","Collected Revenue"
