"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"141","Department of Homeless Services","State Grants-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2011","2011","","","1976447.5","Collected Unearned Revenue Roll"
"142","Department of Homeless Services","State Grants-Categorical","SHELTERS","General Fund","STATE","SOCIAL SERVICES","2011","2011","","","1976447.5","Billed Revenue"
"143","Department of Homeless Services","State Grants-Categorical","SHELTERS","General Fund","STATE","SOCIAL SERVICES","2011","2011","","","1976447.5","Collected Revenue"
"144","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2010","2011","","","1962707","Billed Revenue"
"145","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1952295","Billed Revenue"
"146","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1929106","Billed Revenue"
"147","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1913632","Billed Revenue"
"148","Department of Homeless Services","Federal Grants-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2011","2011","","","1895565","Collected Unearned Revenue Roll"
"149","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1894790","Billed Revenue"
"150","Department of Homeless Services","Federal Grants-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2011","2011","","","1876894","Collected Unearned Revenue Roll"
"151","Department of Homeless Services","Federal Grants-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2011","2011","","","1876894","Collected Unearned Revenue Roll"
"152","Department of Homeless Services","State Grants-Categorical","SHELTERS","General Fund","STATE","SOCIAL SERVICES","2011","2011","","","1857807","Billed Revenue"
"153","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2011","","","1854726","Billed Revenue"
"154","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1851872","Billed Revenue"
"155","Department of Homeless Services","State Grants-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2011","2011","","","1837371.12","Collected Unearned Revenue Roll"
"156","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1829772","Billed Revenue"
"157","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1816300","Billed Revenue"
"158","Department of Homeless Services","State Grants-Categorical","SHELTERS","General Fund","STATE","SOCIAL SERVICES","2011","2011","","","1811835","Billed Revenue"
"159","Department of Homeless Services","State Grants-Categorical","SHELTERS","General Fund","STATE","SOCIAL SERVICES","2010","2011","","","1761502","Collected Revenue"
"160","Department of Homeless Services","Federal Grants-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2011","","","1745568","Billed Revenue"
"161","Department of Homeless Services","Federal Grants-Categorical","TANF--EMERGENCY ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2011","","","1715926","Unbilled Revenue"
"162","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1610202","Billed Revenue"
"163","Department of Homeless Services","Federal Grants-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2011","2011","","","1593600.7","Collected Unearned Revenue Roll"
"164","Department of Homeless Services","State Grants-Categorical","SHELTERS","General Fund","STATE","SOCIAL SERVICES","2010","2011","","","1530506","Collected Revenue"
"165","Department of Homeless Services","State Grants-Categorical","SHELTERS","General Fund","STATE","SOCIAL SERVICES","2011","2011","","","1471740","Billed Revenue"
"166","Department of Homeless Services","Federal Grants-Categorical","EMERGENCY SHELTER GRANTS PROGRAM","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2010","2011","","","1467109.03","Collected Revenue"
"167","Department of Homeless Services","Federal Grants-Categorical","TANF--EMERGENCY ASSISTANCE","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1444096","Billed Revenue"
"168","Department of Homeless Services","Federal Grants-Categorical","EMERGENCY SHELTER GRANTS PROGRAM","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2011","2011","","","1441450.08","Collected Unearned Revenue Roll"
"169","Department of Homeless Services","Federal Grants-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1433374","Billed Revenue"
"170","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2010","2011","","","1404967","Billed Revenue"
"171","Department of Homeless Services","State Grants-Categorical","SHELTERS","General Fund","STATE","SOCIAL SERVICES","2011","2011","","","1401065.18","Collected Revenue"
"172","Department of Homeless Services","State Grants-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2011","2011","","","1401065.18","Collected Unearned Revenue Roll"
"173","Department of Homeless Services","State Grants-Categorical","SHELTERS","General Fund","STATE","SOCIAL SERVICES","2010","2011","","","1397285","Collected Revenue"
"174","Department of Homeless Services","State Grants-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2011","2011","","","1397285","Collected Unearned Revenue Roll"
"175","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2009","2011","","","1324951","Collected Revenue"
"176","Department of Homeless Services","Federal Grants-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2011","","","1296996","Billed Revenue"
"177","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1296313","Billed Revenue"
"178","Department of Homeless Services","Federal Grants-Categorical","ARRA-HOMELESS PREVENT & RAPID RE HOUSING","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2011","2011","","","1295241.54","Billed Revenue"
"179","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1290130","Billed Revenue"
"180","Department of Homeless Services","Federal Grants-Categorical","EMERGENCY SHELTER GRANTS PROGRAM","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2011","2011","","","1280236.55","Billed Revenue"
"181","Department of Homeless Services","State Grants-Categorical","TEMP ASSIST FOR NEEDY FAMILIES","General Fund","STATE","SOCIAL SERVICES","2011","2011","","","1272893","Unbilled Revenue"
"182","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2009","2011","","","1272742","Collected Revenue"
"183","Department of Homeless Services","Federal Grants-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2011","2011","","","1267179.92","Collected Unearned Revenue Roll"
"184","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1265355","Billed Revenue"
"185","Department of Homeless Services","Federal Grants-Categorical","EMERGENCY SHELTER GRANTS PROGRAM","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2011","2011","","","1256700.38","Collected Unearned Revenue Roll"
"186","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1245332","Billed Revenue"
"187","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2011","","","1213509","Billed Revenue"
"188","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2011","","","1200998","Billed Revenue"
"189","Department of Homeless Services","Federal Grants-Categorical","EMERGENCY SHELTER GRANTS PROGRAM","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2011","2011","","","1200000","Unbilled Revenue"
"190","Department of Homeless Services","Federal Grants-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2010","2011","","","1198768.91","Collected Unearned Revenue Roll"
"191","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1193043","Billed Revenue"
"192","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1190589","Billed Revenue"
"193","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1180277","Billed Revenue"
"194","Department of Homeless Services","Federal Grants-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2011","2011","","","1113177.39","Collected Unearned Revenue Roll"
"195","Department of Homeless Services","State Grants-Categorical","SAFETY-NET","General Fund","STATE","SOCIAL SERVICES","2010","2011","","","1108726","Billed Revenue"
"196","Department of Homeless Services","State Grants-Categorical","TEMP ASSIST FOR NEEDY FAMILIES","General Fund","STATE","SOCIAL SERVICES","2011","2011","","","1105715","Unbilled Revenue"
"197","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1087854","Billed Revenue"
"198","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2011","","","1080077","Billed Revenue"
"199","Department of Homeless Services","State Grants-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2011","2011","","","1057245","Collected Unearned Revenue Roll"
"200","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2011","","","1032054","Billed Revenue"
"201","Department of Homeless Services","Federal Grants-Categorical","SUPPORTIVE HOUSING PROGRAM","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2011","2011","","","1026567","Unbilled Revenue"
"202","Department of Homeless Services","Federal Grants-Categorical","EMERGENCY SHELTER GRANTS PROGRAM","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2011","2011","","","1023009.81","Billed Revenue"
"203","Department of Homeless Services","State Grants-Categorical","TEMP ASSIST FOR NEEDY FAMILIES","General Fund","STATE","SOCIAL SERVICES","2010","2011","","","1008684","Billed Revenue"
"204","Department of Homeless Services","State Grants-Categorical","ADULT SHELTER CAP","General Fund","STATE","SOCIAL SERVICES","2011","2011","","","1005209","Billed Revenue"
"205","Department of Homeless Services","Federal Grants-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","1002116","Billed Revenue"
"206","Department of Homeless Services","Federal Grants-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","943620","Billed Revenue"
"207","Department of Homeless Services","Federal Grants-Categorical","EMERGENCY SHELTER GRANTS PROGRAM","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2011","2011","","","942956.08","Billed Revenue"
"208","Department of Homeless Services","Federal Grants-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","929667","Billed Revenue"
"209","Department of Homeless Services","Federal Grants-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","925964","Billed Revenue"
"210","Department of Homeless Services","Federal Grants-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2011","2011","","","922559","Billed Revenue"
"211","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","922524","Billed Revenue"
"212","Department of Homeless Services","Federal Grants-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","913972","Billed Revenue"
"213","Department of Homeless Services","Federal Grants-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","911945","Billed Revenue"
"214","Department of Homeless Services","Federal Grants-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","911080","Billed Revenue"
"215","Department of Homeless Services","Federal Grants-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","909726","Billed Revenue"
"216","Department of Homeless Services","Federal Grants-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2011","","","903645","Billed Revenue"
